zip,city,loc/0,loc/1,pop,state
2838,MANVILLE,-71.474113,41.96888,3259,RI
2840,MIDDLETOWN,-71.30348,41.504502,47687,RI
2852,NORTH KINGSTOWN,-71.462494,41.589426,22325,RI
2857,NORTH SCITUATE,-71.624187,41.8439,9563,RI
2858,OAKLAND,-71.642925,41.963637,462,RI
2859,PASCOAG,-71.709866,41.962728,7156,RI
2860,PAWTUCKET,-71.390713,41.872873,45442,RI
2861,PAWTUCKET,-71.356001,41.881384,27013,RI
2863,CENTRAL FALLS,-71.394527,41.888263,17380,RI
2864,CUMBERLAND,-71.415419,41.948352,29327,RI
2865,LINCOLN,-71.434777,41.908906,14765,RI
2871,PORTSMOUTH,-71.252018,41.594397,16707,RI
2872,PRUDENCE ISLAND,-71.311827,41.613606,150,RI
2874,SAUNDERSTOWN,-71.442693,41.510528,3196,RI
2876,SLATERSVILLE,-71.5682,42.001478,639,RI
2877,SLOCUM,-71.537169,41.521237,1114,RI
2878,TIVERTON,-71.180823,41.633839,14310,RI
2879,NARRAGANSETT,-71.525138,41.430195,13422,RI
2881,KINGSTON,-71.529239,41.480295,7683,RI
2882,NARRAGANSETT,-71.46164,41.435313,13596,RI
2883,PEACE DALE,-71.500057,41.45157,1652,RI
2885,WARREN,-71.270165,41.725618,11385,RI
2886,WARWICK,-71.447591,41.702601,40845,RI
2888,WARWICK,-71.40836,41.74936,20869,RI
2889,WARWICK,-71.390146,41.714069,20849,RI
2891,WESTERLY,-71.812643,41.369128,20290,RI
2892,RICHMOND,-71.599076,41.506716,3943,RI
2893,WEST WARWICK,-71.518349,41.700433,27821,RI
2894,WOOD RIVER JUNCT,-71.709512,41.453771,684,RI
2895,NORTH SMITHFIELD,-71.513683,41.99948,53733,RI
2898,RICHMOND,-71.683973,41.523362,1508,RI
2903,PROVIDENCE,-71.415801,41.820002,9093,RI
2904,CENTREDALE,-71.438102,41.860461,28119,RI
2905,CRANSTON,-71.403146,41.786568,24885,RI
2906,PROVIDENCE,-71.397065,41.835104,31069,RI
2907,CRANSTON,-71.424039,41.800842,25668,RI
2908,PROVIDENCE,-71.437684,41.838294,35933,RI
2909,CRANSTON,-71.448165,41.816777,34261,RI
2910,CRANSTON,-71.438331,41.776572,21128,RI
2911,CENTREDALE,-71.474058,41.853412,13858,RI
2914,EAST PROVIDENCE,-71.368785,41.813777,22965,RI
2915,RIVERSIDE,-71.354244,41.772313,18934,RI
2916,RUMFORD,-71.355938,41.842472,8550,RI
2917,SMITHFIELD,-71.520666,41.896382,12213,RI
2919,CRANSTON,-71.497646,41.826431,26575,RI
2920,CRANSTON,-71.465889,41.77157,37385,RI
2921,CRANSTON,-71.506102,41.761357,6502,RI
3031,AMHERST,-71.607536,42.856944,8998,NH
3032,AUBURN,-71.344892,42.992529,4085,NH
3033,BROOKLINE,-71.666254,42.738442,2410,NH
3034,CANDIA,-71.304857,43.058514,3557,NH
3036,CHESTER,-71.244962,42.967756,2691,NH
3037,DEERFIELD,-71.251264,43.137756,3124,NH
3038,DERRY,-71.301971,42.887404,29556,NH
3042,EPPING,-71.076367,43.041052,6797,NH
3043,FRANCESTOWN,-71.81131,42.991952,1219,NH
3044,FREMONT,-71.121836,42.984016,2677,NH
3045,DUNBARTON,-71.56264,43.018224,9428,NH
3047,GREENFIELD,-71.872755,42.949277,1422,NH
3048,MASON,-71.784487,42.7489,3443,NH
3049,HOLLIS,-71.577206,42.748513,5705,NH
3051,HUDSON,-71.412144,42.769038,26489,NH
3053,LONDONDERRY,-71.37719,42.865555,19687,NH
3054,MERRIMACK,-71.51278,42.866689,21632,NH
3055,MILFORD,-71.660569,42.828497,11795,NH
3057,MONT VERNON,-71.676243,42.897597,1812,NH
3060,NASHUA,-71.466684,42.756395,41438,NH
3062,NASHUA,-71.489282,42.723472,23927,NH
3063,NASHUA,-71.513156,42.771686,14891,NH
3070,NEW BOSTON,-71.686402,42.97217,2701,NH
3071,NEW IPSWICH,-71.870318,42.751142,4014,NH
3076,PELHAM,-71.304551,42.72881,6012,NH
3077,RAYMOND,-71.191159,43.032512,9005,NH
3079,SALEM,-71.21761,42.78465,25746,NH
3082,LYNDEBOROUGH,-71.774373,42.895449,1294,NH
3084,TEMPLE,-71.852347,42.820035,1194,NH
3086,WILTON,-71.754066,42.836761,3122,NH
3087,WINDHAM,-71.306735,42.805106,9000,NH
3101,MANCHESTER,-71.463255,42.992858,2697,NH
3102,MANCHESTER,-71.488433,42.99442,29308,NH
3103,MANCHESTER,-71.449325,42.965563,36613,NH
3104,MANCHESTER,-71.448233,43.007307,29950,NH
3106,HOOKSETT,-71.444446,43.061708,8668,NH
3109,MANCHESTER,-71.413474,42.971349,7884,NH
3110,BEDFORD,-71.52127,42.940307,12468,NH
3216,ANDOVER,-71.782952,43.428668,1638,NH
3217,ASHLAND,-71.612085,43.703428,2056,NH
3218,BARNSTEAD,-71.286946,43.36513,793,NH
3220,BELMONT,-71.488991,43.451189,2997,NH
3221,BRADFORD,-71.985048,43.294343,3273,NH
3222,BRISTOL,-71.750664,43.611994,4288,NH
3223,BEEBE RIVER,-71.636142,43.888507,2802,NH
3224,CANTERBURY,-71.557008,43.357041,2085,NH
3225,CENTER BARNSTEAD,-71.24244,43.356563,2307,NH
3226,CENTER HARBOR,-71.47973,43.710688,470,NH
3227,CENTER SANDWICH,-71.450614,43.816169,615,NH
3229,HOPKINTON,-71.696299,43.218898,6071,NH
3230,DANBURY,-71.869074,43.5115,1098,NH
3231,EAST ANDOVER,-71.759606,43.47766,177,NH
3232,EAST HEBRON,-71.767907,43.696969,47,NH
3234,EPSOM,-71.354576,43.217398,2931,NH
3235,FRANKLIN,-71.649122,43.442569,9780,NH
3237,GILMANTON,-71.412063,43.417476,1308,NH
3240,GRAFTON,-71.963389,43.572743,890,NH
3241,HEBRON,-71.82696,43.718571,657,NH
3242,HENNIKER,-71.815921,43.179091,4151,NH
3243,HILL,-71.729168,43.527422,778,NH
3244,HILLSBORO,-71.902818,43.120709,5246,NH
3246,GILFORD,-71.452907,43.538713,24409,NH
3251,LINCOLN,-71.672707,44.058159,1229,NH
3253,MEREDITH,-71.511327,43.650208,5959,NH
3254,MOULTONBOROUGH,-71.392245,43.728133,3208,NH
3256,NEW HAMPTON,-71.643513,43.618393,1214,NH
3257,NEW LONDON,-71.985674,43.414501,3280,NH
3259,NORTH SANDWICH,-71.385025,43.845182,338,NH
3261,NORTHWOOD,-71.200423,43.206965,3013,NH
3262,NORTH WOODSTOCK,-71.697684,44.019831,1091,NH
3263,PITTSFIELD,-71.33303,43.287384,5806,NH
3264,PLYMOUTH,-71.684714,43.763524,8980,NH
3266,RUMNEY,-71.848019,43.804389,1912,NH
3268,SALISBURY,-71.704468,43.406652,140,NH
3269,SANBORNTON,-71.600348,43.549552,699,NH
3275,ALLENSTOWN,-71.439663,43.147554,11565,NH
3276,TILTON,-71.577413,43.46033,7356,NH
3278,WARNER,-71.835349,43.303512,3265,NH
3279,WARREN,-71.89013,43.944667,886,NH
3280,WASHINGTON,-72.082407,43.174705,628,NH
3281,WEARE,-71.70376,43.071422,7481,NH
3282,WENTWORTH,-71.909651,43.868456,556,NH
3284,WEST SPRINGFIELD,-72.057855,43.491615,788,NH
3287,WILMOT FLAT,-71.900983,43.432177,931,NH
3290,NOTTINGHAM,-71.110983,43.119632,598,NH
3291,WEST NOTTINGHAM,-71.111006,43.133971,27,NH
3301,CONCORD,-71.527734,43.218525,34035,NH
3303,BOSCAWEN,-71.612723,43.285285,12046,NH
3304,BOW,-71.544814,43.138788,5500,NH
3431,SURRY,-72.28954,42.943127,23882,NH
3440,ANTRIM,-71.938698,43.059547,3379,NH
3441,ASHUELOT,-72.434899,42.785057,285,NH
3442,BENNINGTON,-71.91534,43.010309,1236,NH
3443,CHESTERFIELD,-72.487219,42.900785,1455,NH
3444,DUBLIN,-72.050538,42.897198,1474,NH
3445,EAST SULLIVAN,-72.191778,42.994005,169,NH
3446,EAST SWANZEY,-72.249298,42.884137,796,NH
3447,FITZWILLIAM,-72.145014,42.7611,2016,NH
3448,GILSUM,-72.263272,43.043105,745,NH
3449,HANCOCK,-71.981858,42.976817,1526,NH
3450,HARRISVILLE,-72.097243,42.939874,981,NH
3451,HINSDALE,-72.501474,42.802714,3936,NH
3452,JAFFREY,-72.027514,42.81779,5334,NH
3455,MARLBOROUGH,-72.201292,42.898804,1927,NH
3456,MARLOW,-72.210879,43.132585,650,NH
3457,MUNSONVILLE,-72.133702,42.998646,535,NH
3458,PETERBOROUGH,-71.946964,42.88559,5713,NH
3461,RINDGE,-72.019038,42.754391,4968,NH
3462,SPOFFORD,-72.410277,42.911973,1266,NH
3464,STODDARD,-72.108811,43.073944,622,NH
3465,TROY,-72.184753,42.82697,2097,NH
3466,WEST CHESTERFIEL,-72.511216,42.873152,391,NH
3467,WESTMORELAND,-72.435784,42.968999,1596,NH
3469,WEST SWANZEY,-72.297688,42.870313,5440,NH
3470,RICHMOND,-72.363672,42.773922,4625,NH
3561,LITTLETON,-71.776816,44.311187,6663,NH
3570,BERLIN,-71.189236,44.48107,12892,NH
3574,BETHLEHEM,-71.682929,44.280846,1885,NH
3576,COLEBROOK,-71.479341,44.907776,4232,NH
3579,ERROL,-71.143612,44.800273,366,NH
3580,FRANCONIA,-71.751822,44.205273,1090,NH
3581,GORHAM,-71.179983,44.399601,3610,NH
3582,GROVETON,-71.506421,44.598367,2527,NH
3583,JEFFERSON,-71.451834,44.399907,986,NH
3584,LANCASTER,-71.559115,44.492074,3825,NH
3585,LISBON,-71.896565,44.214837,2295,NH
3588,MILAN,-71.181031,44.586968,987,NH
3590,NORTH STRATFORD,-71.564368,44.714915,927,NH
3592,PITTSBURG,-71.363593,45.086564,1104,NH
3598,WHITEFIELD,-71.603453,44.36811,3139,NH
3602,ALSTEAD,-72.328052,43.126484,1721,NH
3603,CHARLESTOWN,-72.40638,43.257339,4678,NH
3605,EAST LEMPSTER,-72.166205,43.21863,323,NH
3607,SOUTH ACWORTH,-72.341053,43.176942,1008,NH
3608,WALPOLE,-72.415489,43.076533,2466,NH
3609,NORTH WALPOLE,-72.448253,43.142759,744,NH
3740,BATH,-71.956741,44.173419,155,NH
3741,CANAAN,-72.029724,43.660092,3065,NH
3743,CLAREMONT,-72.342186,43.367942,14820,NH
3745,CORNISH,-72.339426,43.496339,2275,NH
3748,ENFIELD,-72.127014,43.625584,4118,NH
3750,ETNA,-72.212479,43.711333,944,NH
3752,GOSHEN,-72.124117,43.302623,742,NH
3753,GRANTHAM,-72.133437,43.510324,1247,NH
3755,HANOVER,-72.28496,43.704532,7070,NH
3765,HAVERHILL,-72.057276,44.039438,498,NH
3766,LEBANON,-72.242818,43.644688,9032,NH
3768,LYME,-72.161993,43.791327,2172,NH
3770,MERIDEN,-72.275644,43.529873,126,NH
3771,MONROE,-72.025028,44.273358,760,NH
3773,NEWPORT,-72.183789,43.353228,8073,NH
3774,NORTH HAVERHILL,-72.019112,44.097841,1744,NH
3777,ORFORD,-72.097846,43.894101,1008,NH
3779,PIERMONT,-72.081299,43.990572,431,NH
3780,PIKE,-72.009587,44.025511,751,NH
3781,PLAINFIELD,-72.270398,43.551919,1314,NH
3782,SUNAPEE,-72.095044,43.386816,2570,NH
3784,WEST LEBANON,-72.300735,43.64401,3784,NH
3785,WOODSVILLE,-71.989215,44.138549,2292,NH
3801,NEWINGTON,-70.780412,43.066524,27430,NH
3809,ALTON,-71.229709,43.46302,2939,NH
3810,ALTON BAY,-71.24888,43.484468,157,NH
3811,ATKINSON,-71.1603,42.836981,5145,NH
3812,BARTLETT,-71.2491,44.08656,1379,NH
3813,CENTER CONWAY,-71.060677,43.98776,2394,NH
3814,CENTER OSSIPEE,-71.134882,43.768189,2492,NH
3815,CENTER STRAFFORD,-71.107122,43.262888,436,NH
3816,CENTER TUFTONBOR,-71.265059,43.690205,885,NH
3817,CHOCORUA,-71.240716,43.890851,70,NH
3818,CONWAY,-71.15028,43.974161,1875,NH
3819,DANVILLE,-71.120985,42.923432,2471,NH
3820,MADBURY,-70.884881,43.190006,27182,NH
3824,LEE,-70.952333,43.133821,15487,NH
3825,BARRINGTON,-71.037675,43.2027,5842,NH
3826,EAST HAMPSTEAD,-71.127978,42.887656,1880,NH
3827,SOUTH HAMPTON,-70.976904,42.911289,3197,NH
3830,EAST WAKEFIELD,-71.007712,43.641022,675,NH
3833,BRENTWOOD,-70.964306,42.977169,14374,NH
3835,FARMINGTON,-71.064693,43.388373,4676,NH
3836,FREEDOM,-71.062815,43.817242,935,NH
3837,GILMANTON IRON W,-71.330315,43.425281,1301,NH
3838,GLEN,-71.192457,44.101777,84,NH
3839,GONIC,-70.976642,43.268374,4474,NH
3840,GREENLAND,-70.847476,43.035294,2450,NH
3841,HAMPSTEAD,-71.175802,42.881957,5291,NH
3842,HAMPTON,-70.824336,42.935883,12278,NH
3844,HAMPTON FALLS,-70.887608,42.926323,1503,NH
3845,INTERVALE,-71.119415,44.095479,1811,NH
3846,JACKSON,-71.187808,44.166989,689,NH
3848,KINGSTON,-71.063914,42.913258,6111,NH
3849,MADISON,-71.125412,43.915206,1669,NH
3852,MILTON MILLS,-70.969729,43.502494,514,NH
3853,MIRROR LAKE,-71.272858,43.636552,696,NH
3854,NEW CASTLE,-70.719922,43.068114,840,NH
3855,NEW DURHAM,-71.140828,43.443045,2148,NH
3857,NEWMARKET,-70.955317,43.072628,9049,NH
3858,NEWTON,-71.042021,42.867805,2944,NH
3860,NORTH CONWAY,-71.123811,44.033613,3458,NH
3862,NORTH HAMPTON,-70.826738,42.977625,3637,NH
3864,OSSIPEE,-71.112873,43.694506,1490,NH
3865,PLAISTOW,-71.093397,42.835551,7124,NH
3867,ROCHESTER,-71.055753,43.309203,3793,NH
3868,EAST ROCHESTER,-70.968581,43.31256,20616,NH
3869,ROLLINSFORD,-70.833207,43.226936,2395,NH
3870,RYE,-70.765153,43.009468,4415,NH
3872,SANBORNVILLE,-71.020005,43.551278,2382,NH
3873,SANDOWN,-71.18606,42.930819,4060,NH
3874,SEABROOK,-70.86464,42.88536,6503,NH
3875,SILVER LAKE,-71.190501,43.878974,640,NH
3878,SOMERSWORTH,-70.875589,43.252546,11170,NH
3882,SOUTH EFFINGHAM,-71.002109,43.721216,201,NH
3883,SOUTH TAMWORTH,-71.311654,43.833613,188,NH
3884,STRAFFORD,-71.162475,43.250575,1618,NH
3885,STRATHAM,-70.899714,43.019432,4967,NH
3886,TAMWORTH,-71.264454,43.862049,1285,NH
3887,UNION,-71.020857,43.4382,4229,NH
3890,WEST OSSIPEE,-71.205141,43.835956,362,NH
3894,WOLFEBORO,-71.190843,43.594996,5586,NH
3901,BERWICK,-70.855038,43.28992,5942,ME
3902,CAPE NEDDICK,-70.639685,43.213318,953,ME
3903,ELIOT,-70.782216,43.130943,6506,ME
3904,KITTERY,-70.742876,43.092128,3537,ME
3905,KITTERY POINT,-70.712108,43.097571,4589,ME
3906,NORTH BERWICK,-70.721173,43.325401,6465,ME
3907,OGUNQUIT,-70.597176,43.228457,852,ME
3908,SOUTH BERWICK,-70.785949,43.229201,5982,ME
3909,YORK,-70.657826,43.154447,8477,ME
4001,ACTON,-70.930687,43.549405,767,ME
4002,ALFRED,-70.696087,43.487503,4730,ME
4003,BAILEY ISLAND,-69.995175,43.734147,464,ME
4005,ARUNDEL,-70.471928,43.483647,23646,ME
4006,BIDDEFORD POOL,-70.352024,43.442722,269,ME
4008,BOWDOINHAM,-69.918849,44.036806,4328,ME
4009,BRIDGTON,-70.724081,44.052049,3980,ME
4010,BROWNFIELD,-70.903225,43.971316,1148,ME
4011,BIRCH ISLAND,-69.955469,43.897591,22557,ME
4013,BUSTINS ISLAND,-70.042247,43.79602,0,ME
4015,CASCO,-70.526013,43.959623,3010,ME
4016,CENTER LOVELL,-70.883618,44.168139,148,ME
4017,CHEBEAGUE ISLAND,-70.116878,43.735363,337,ME
4019,CLIFF ISLAND,-70.107097,43.695547,87,ME
4020,CORNISH,-70.778433,43.779612,1736,ME
4021,CUMBERLAND CENTE,-70.2484,43.809818,8544,ME
4022,DENMARK,-70.792409,43.975499,679,ME
4024,EAST BALDWIN,-70.692159,43.864604,976,ME
4027,WEST LEBANON,-70.910986,43.410304,5224,ME
4029,NORTH SEBAGO,-70.633865,43.882247,597,ME
4030,EAST WATERBORO,-70.690626,43.599537,1153,ME
4032,FREEPORT,-70.113854,43.851093,8081,ME
4037,FRYEBURG,-70.966841,44.031278,2551,ME
4038,GORHAM,-70.467968,43.684329,13642,ME
4039,GRAY,-70.342939,43.894202,5383,ME
4040,HARRISON,-70.653855,44.107099,2274,ME
4041,HIRAM,-70.853076,43.862217,1905,ME
4042,HOLLIS CENTER,-70.605074,43.594578,2243,ME
4043,KENNEBUNK,-70.547802,43.388055,7826,ME
4046,KENNEBUNKPORT,-70.472867,43.392288,5220,ME
4047,KEZAR FALLS,-70.892717,43.785361,852,ME
4048,LIMERICK,-70.786556,43.696265,2982,ME
4049,LIMINGTON,-70.675178,43.726031,776,ME
4050,LONG ISLAND,-70.15509,43.692014,201,ME
4051,LOVELL,-70.929951,44.161404,763,ME
4053,MEREPOINT,-70.00347,43.843496,269,ME
4055,NAPLES,-70.598754,43.968121,2868,ME
4058,NORTH FRYEBURG,-70.981286,44.132936,185,ME
4060,NORTH SHAPLEIGH,-70.874392,43.583458,302,ME
4061,NORTH WATERBORO,-70.729799,43.639976,1516,ME
4062,WINDHAM,-70.414281,43.795771,13482,ME
4064,OLD ORCHARD BEAC,-70.392053,43.517449,8451,ME
4066,ORRS ISLAND,-69.966793,43.77267,861,ME
4068,PORTER,-70.924266,43.826216,985,ME
4069,POWNAL,-70.195497,43.890042,1690,ME
4071,RAYMOND,-70.449834,43.921917,3516,ME
4072,SACO,-70.454632,43.520946,16192,ME
4073,SANFORD,-70.758479,43.428541,15723,ME
4074,SCARBOROUGH,-70.345668,43.583476,12550,ME
4075,SEBAGO LAKE,-70.573454,43.758355,4141,ME
4076,SHAPLEIGH,-70.828619,43.567353,314,ME
4077,SOUTH CASCO,-70.512938,43.876736,250,ME
4079,SOUTH HARPSWELL,-69.993709,43.781932,1767,ME
4081,SOUTH WATERFORD,-70.792061,44.151256,439,ME
4083,SPRINGVALE,-70.806445,43.471499,5472,ME
4084,STANDISH,-70.480657,43.814211,1592,ME
4085,STEEP FALLS,-70.645627,43.757137,2060,ME
4086,PEJEPSCOT,-69.964479,43.941286,8535,ME
4087,WATERBORO,-70.743115,43.566097,1797,ME
4090,WELLS,-70.596883,43.314352,5590,ME
4091,WEST BALDWIN,-70.749015,43.829873,770,ME
4092,WESTBROOK,-70.358033,43.684268,16121,ME
4093,WEST BUXTON,-70.601546,43.661586,4910,ME
4095,MAPLEWOOD,-70.913476,43.643417,1126,ME
4096,YARMOUTH,-70.174958,43.800933,3068,ME
4101,PORTLAND,-70.258864,43.660564,17147,ME
4102,PORTLAND,-70.28981,43.660168,17660,ME
4103,PORTLAND,-70.2876,43.687568,28461,ME
4105,FALMOUTH,-70.26253,43.734038,7609,ME
4106,SOUTH PORTLAND,-70.270878,43.631847,23131,ME
4107,CAPE ELIZABETH,-70.230099,43.601735,8854,ME
4108,PEAKS ISLAND,-70.194017,43.658921,775,ME
4109,CUSHING ISLAND,-70.202201,43.674971,28,ME
4110,CUMBERLAND FORES,-70.188333,43.774485,2879,ME
4210,AUBURN,-70.238978,44.094785,24160,ME
4216,ANDOVER,-70.79666,44.663703,878,ME
4217,BETHEL,-70.803685,44.416176,2775,ME
4219,BRYANT POND,-70.643468,44.395714,1563,ME
4220,BUCKFIELD,-70.368293,44.287676,1551,ME
4221,CANTON,-70.321719,44.418894,1673,ME
4223,DANVILLE,-70.272055,44.036528,1086,ME
4224,DIXFIELD,-70.424099,44.554799,3032,ME
4225,DRYDEN,-70.223962,44.600218,4520,ME
4226,EAST ANDOVER,-70.729555,44.603011,154,ME
4228,EAST LIVERMORE,-70.130334,44.399402,560,ME
4231,EAST STONEHAM,-70.852936,44.238201,429,ME
4235,FRYE,-70.565319,44.599482,28,ME
4236,GREENE,-70.145532,44.189059,3661,ME
4237,HANOVER,-70.716735,44.495875,272,ME
4238,HEBRON,-70.375369,44.202136,826,ME
4239,JAY,-70.209883,44.515994,4631,ME
4240,LEWISTON,-70.191619,44.098538,40173,ME
4250,LISBON,-70.113933,44.025511,3633,ME
4252,LISBON FALLS,-70.073375,43.997759,8095,ME
4254,LIVERMORE FALLS,-70.193614,44.445756,4845,ME
4256,MECHANIC FALLS,-70.368206,44.099957,6247,ME
4257,MEXICO,-70.535797,44.562776,3316,ME
4259,MONMOUTH,-70.02627,44.22083,1838,ME
4260,NEW GLOUCESTER,-70.297381,43.960835,3916,ME
4261,NEWRY,-70.792611,44.407937,300,ME
4263,LEEDS,-70.125277,44.28343,1669,ME
4265,NORTH MONMOUTH,-70.036686,44.275328,616,ME
4266,NORTH TURNER,-70.256147,44.335031,953,ME
4267,NORTH WATERFORD,-70.717393,44.206511,1168,ME
4268,NORWAY,-70.560135,44.212654,5258,ME
4270,OXFORD,-70.509799,44.11183,2822,ME
4273,POLAND,-70.411819,44.059187,179,ME
4274,POLAND SPRING,-70.379664,44.021162,1375,ME
4275,ROXBURY,-70.609188,44.65657,548,ME
4276,RUMFORD,-70.564475,44.543446,7035,ME
4278,RUMFORD CENTER,-70.700058,44.592334,92,ME
4279,RUMFORD POINT,-70.700276,44.557104,36,ME
4280,SABATTUS,-70.074792,44.113269,4809,ME
4281,SOUTH PARIS,-70.501179,44.216674,6054,ME
4282,TURNER,-70.249444,44.255669,3365,ME
4284,WAYNE,-70.0712,44.349283,546,ME
4285,WELD,-70.4249,44.701624,430,ME
4289,WEST PARIS,-70.573167,44.32527,2149,ME
4290,PERU,-70.443459,44.494408,1541,ME
4291,WEST POLAND,-70.450166,44.047167,733,ME
4292,WEST SUMNER,-70.432314,44.372804,761,ME
4294,WILTON,-70.296064,44.59107,227,ME
4330,AUGUSTA,-69.766548,44.323228,25195,ME
4341,COOPERS MILLS,-69.507672,44.258823,1082,ME
4342,DRESDEN,-69.745726,44.078507,1336,ME
4344,FARMINGDALE,-69.791313,44.25233,2917,ME
4345,GARDINER,-69.785774,44.207029,8387,ME
4346,RANDOLPH,-69.774918,44.228704,6619,ME
4347,HALLOWELL,-69.805738,44.286414,2613,ME
4348,JEFFERSON,-69.483895,44.189419,1488,ME
4349,KENTS HILL,-70.074822,44.438259,755,ME
4350,LITCHFIELD,-69.958071,44.163437,2354,ME
4351,MANCHESTER,-69.884657,44.308375,603,ME
4352,MOUNT VERNON,-69.990336,44.499342,1396,ME
4353,NORTH WHITEFIELD,-69.602164,44.217844,1931,ME
4354,PALERMO,-69.43337,44.384282,752,ME
4355,READFIELD,-69.950634,44.403221,1725,ME
4357,RICHMOND,-69.821077,44.104213,3072,ME
4358,SOUTH CHINA,-69.58036,44.395334,182,ME
4361,WEEKS MILLS,-69.541738,44.407543,2942,ME
4363,WINDSOR,-69.580587,44.300878,1618,ME
4364,WINTHROP,-69.973128,44.314031,7929,ME
4401,BANGOR,-68.791839,44.824199,40434,ME
4406,ABBOT VILLAGE,-69.52514,45.279838,1193,ME
4408,AURORA,-68.295929,44.886113,141,ME
4410,BRADFORD,-68.923491,45.08552,1103,ME
4411,BRADLEY,-68.626328,44.901454,1136,ME
4412,BREWER,-68.753896,44.787433,9021,ME
4413,BROOKTON,-67.707828,45.5686,236,ME
4414,BROWNVILLE,-69.042331,45.341229,1426,ME
4416,BUCKSPORT,-68.776823,44.601546,5340,ME
4417,BURLINGTON,-68.442701,45.218438,643,ME
4418,CARDVILLE,-68.603277,45.077599,1309,ME
4419,CARMEL,-68.99415,44.805315,3328,ME
4422,CHARLESTON,-69.086856,45.067017,1819,ME
4423,COSTIGAN,-68.612969,44.975336,1895,ME
4424,DANFORTH,-67.868778,45.668654,965,ME
4426,DOVER FOXCROFT,-69.204472,45.18774,5924,ME
4427,EAST CORINTH,-69.008532,44.983655,2177,ME
4428,EAST EDDINGTON,-68.61883,44.820642,2263,ME
4429,EAST HOLDEN,-68.648307,44.742209,4472,ME
4430,EAST MILLINOCKET,-68.572822,45.629967,2198,ME
4431,EAST ORLAND,-68.70174,44.57249,1281,ME
4433,ENFIELD,-68.605802,45.266477,1483,ME
4434,ETNA,-69.132225,44.793232,966,ME
4435,EXETER,-69.107934,44.967927,561,ME
4438,FRANKFORT,-68.933981,44.59794,1141,ME
4441,GREENVILLE,-69.584376,45.471566,2054,ME
4442,GREENVILLE JUNCT,-69.637526,45.488394,99,ME
4443,GUILFORD,-69.397491,45.173455,2833,ME
4444,HAMPDEN,-68.87305,44.741073,6756,ME
4446,HAYNESVILLE,-67.98858,45.837991,244,ME
4448,SEBOEIS,-68.669252,45.247813,1628,ME
4449,HUDSON,-68.887831,44.991415,1048,ME
4450,KENDUSKEAG,-68.934179,44.918251,1234,ME
4451,KINGMAN,-68.23662,45.598433,378,ME
4453,LAGRANGE,-68.83448,45.178918,707,ME
4455,LEE,-68.290885,45.363504,832,ME
4456,LEVANT,-68.98367,44.884279,1627,ME
4457,LINCOLN,-68.507693,45.350832,4715,ME
4458,LINCOLN CENTER,-68.457065,45.431731,1556,ME
4459,MATTAWAMKEAG,-68.35195,45.526387,841,ME
4460,MEDWAY,-68.522709,45.60704,1986,ME
4461,MILFORD,-68.629597,44.939263,1732,ME
4462,MILLINOCKET,-68.710117,45.659563,7265,ME
4463,DERBY,-68.977098,45.250697,3091,ME
4464,MONSON,-69.487986,45.298088,263,ME
4468,OLD TOWN,-68.67496,44.943044,9290,ME
4471,NORTH AMITY,-67.837741,45.805639,138,ME
4472,ORLAND,-68.731312,44.545818,524,ME
4473,ORONO,-68.675466,44.892472,10484,ME
4474,ORRINGTON,-68.787597,44.726347,3309,ME
4475,PASSADUMKEAG,-68.604328,45.183687,428,ME
4476,PENOBSCOT,-68.757409,44.434371,2290,ME
4478,ROCKWOOD,-69.822442,45.659329,367,ME
4479,SANGERVILLE,-69.321772,45.140571,984,ME
4487,SPRINGFIELD,-68.110756,45.42638,985,ME
4488,STETSON,-69.106877,44.884337,738,ME
4490,TOPSFIELD,-67.747253,45.430403,274,ME
4491,VANCEBORO,-67.463419,45.558761,217,ME
4492,WAITE,-67.642812,45.357741,233,ME
4495,WINN,-68.357465,45.456786,479,ME
4496,WINTERPORT,-68.886174,44.655247,3175,ME
4497,WYTOPITLOCK,-68.105541,45.664476,384,ME
4530,BATH,-69.826565,43.906155,12628,ME
4537,BOOTHBAY,-69.627322,43.894497,1701,ME
4538,CAPITOL ISLAND,-69.61844,43.854559,2800,ME
4539,BRISTOL,-69.495367,43.951864,1220,ME
4541,CHAMBERLAIN,-69.498618,43.884154,482,ME
4543,DAMARISCOTTA,-69.504237,44.029313,1217,ME
4544,EAST BOOTHBAY,-69.593903,43.826241,156,ME
4547,FRIENDSHIP,-69.291604,44.006741,2085,ME
4548,MAC MAHAN,-69.747424,43.819649,936,ME
4551,MEDOMAK,-69.430664,44.006292,540,ME
4553,NEWCASTLE,-69.533113,44.049866,1551,ME
4554,NEW HARBOR,-69.507934,43.860541,362,ME
4555,NOBLEBORO,-69.482786,44.094301,1455,ME
4556,EDGECOMB,-69.619742,43.979179,1238,ME
4558,PEMAQUID,-69.528919,43.892389,103,ME
4562,PHIPPSBURG,-69.814982,43.768816,426,ME
4563,CUSHING,-69.272061,43.986741,12,ME
4564,ROUND POND,-69.46617,43.924983,159,ME
4565,SEBASCO ESTATES,-69.857557,43.769342,479,ME
4567,SMALL POINT,-69.841163,43.731724,66,ME
4568,SOUTH BRISTOL,-69.561367,43.867714,476,ME
4570,SQUIRREL ISLAND,-69.630974,43.809031,3,ME
4571,TREVETT,-69.674601,43.893508,338,ME
